Scene Name,Region #,Bathroom,Bedroom,Dining room,Garage,Hall/stairwell,Kitchen,Laundry room,Living room,Office,Rec room,Unknown room,Weighted Room Proposal
00313-PE6kVEtrxtj,8,0,0,0,0,0,0,0,0,5,1,45, Office
00313-PE6kVEtrxtj,9,12,0,0,0,0,0,0,0,0,0,38, Bathroom
00313-PE6kVEtrxtj,10,0,10,0,0,0,0,0,1,0,0,19, Bedroom
00323-yHLr6bvWsVm,0,0,0,2,0,0,0,0,2,0,0,23, Tie: Dining room & Living room
00323-yHLr6bvWsVm,1,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00323-yHLr6bvWsVm,2,8,0,0,0,0,0,0,0,0,0,15, Bathroom
00323-yHLr6bvWsVm,3,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00323-yHLr6bvWsVm,4,0,0,2,0,0,8,0,0,0,0,14, Kitchen
00323-yHLr6bvWsVm,5,0,1,0,0,0,0,1,0,0,0,7, Tie: Laundry room & Bedroom
00323-yHLr6bvWsVm,6,0,1,0,0,0,0,0,0,0,0,8, Bedroom
00323-yHLr6bvWsVm,7,0,12,0,0,0,0,0,0,0,0,19, Bedroom
00323-yHLr6bvWsVm,8,6,0,0,0,0,0,0,0,0,0,22, Bathroom
00323-yHLr6bvWsVm,9,0,13,0,0,0,0,0,0,0,0,19, Bedroom
00323-yHLr6bvWsVm,10,0,13,0,0,0,0,0,0,0,0,17, Bedroom
00324-DoSbsoo4EAg,0,9,0,0,0,0,0,0,0,0,0,11, Bathroom
00324-DoSbsoo4EAg,1,0,13,0,0,0,0,0,0,0,0,16, Bedroom
00324-DoSbsoo4EAg,2,9,0,0,0,0,0,0,0,0,0,11, Bathroom
00324-DoSbsoo4EAg,3,0,14,0,0,0,0,0,0,0,0,18, Bedroom
00324-DoSbsoo4EAg,4,0,1,0,0,0,0,0,0,0,0,13, Bedroom
00324-DoSbsoo4EAg,5,0,0,0,0,0,4,0,1,0,0,27, Kitchen
00326-u9rPN5cHWBg,0,0,0,0,0,0,0,0,2,0,0,40, Living room
00326-u9rPN5cHWBg,1,0,0,0,0,0,6,1,0,0,0,29, Kitchen
00326-u9rPN5cHWBg,2,0,1,0,0,0,0,0,0,0,0,13, Bedroom
00326-u9rPN5cHWBg,3,4,0,0,0,0,0,0,0,0,0,20, Bathroom
00326-u9rPN5cHWBg,4,0,0,0,0,0,0,1,0,0,0,24, Laundry room
00326-u9rPN5cHWBg,5,0,11,0,0,0,0,0,0,0,0,50, Bedroom
00326-u9rPN5cHWBg,6,3,0,0,0,0,0,0,0,0,0,20, Bathroom
00326-u9rPN5cHWBg,7,12,0,0,0,0,0,0,0,0,0,11, Bathroom
00326-u9rPN5cHWBg,8,0,1,0,0,0,0,0,0,0,0,26, Bedroom
00326-u9rPN5cHWBg,9,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00326-u9rPN5cHWBg,10,7,0,0,0,0,0,0,0,0,0,19, Bathroom
00326-u9rPN5cHWBg,11,0,1,0,0,0,0,0,0,0,0,18, Bedroom
00326-u9rPN5cHWBg,12,0,10,1,0,0,4,0,2,0,0,56, Bedroom
00326-u9rPN5cHWBg,13,0,0,0,0,0,0,0,0,0,0,22, Unknown room
00326-u9rPN5cHWBg,14,0,1,0,0,0,0,0,0,2,0,33, Office
00326-u9rPN5cHWBg,15,0,0,0,0,3,0,0,0,0,0,20, Hall/stairwell
00326-u9rPN5cHWBg,16,0,11,0,0,0,0,0,0,3,0,30, Bedroom
00326-u9rPN5cHWBg,17,0,0,0,0,0,0,0,0,0,0,25, Unknown room
00326-u9rPN5cHWBg,18,11,0,0,0,0,0,1,0,0,0,26, Bathroom
00326-u9rPN5cHWBg,19,0,13,0,0,1,0,0,0,0,0,35, Bedroom
00326-u9rPN5cHWBg,20,0,1,0,0,0,0,0,0,0,0,26, Bedroom
00327-xgLmjqzoAzF,0,0,11,0,0,0,0,0,0,3,0,33, Bedroom
00327-xgLmjqzoAzF,1,0,0,0,0,0,0,0,0,0,3,10, Rec room
00327-xgLmjqzoAzF,2,0,0,0,0,0,0,0,0,0,1,11, Rec room
00327-xgLmjqzoAzF,3,8,0,0,0,0,0,0,0,0,0,18, Bathroom
00327-xgLmjqzoAzF,4,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00327-xgLmjqzoAzF,5,0,0,0,0,0,0,0,1,0,2,21, Rec room
00327-xgLmjqzoAzF,6,0,0,0,0,0,0,0,2,0,0,38, Living room
00327-xgLmjqzoAzF,7,0,1,0,0,0,0,0,0,5,0,21, Office
00327-xgLmjqzoAzF,8,0,0,2,0,0,9,0,0,0,0,33, Kitchen
00327-xgLmjqzoAzF,9,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00327-xgLmjqzoAzF,10,2,0,0,0,0,0,0,0,0,0,11, Bathroom
00327-xgLmjqzoAzF,11,8,0,0,0,0,0,0,0,0,0,9, Bathroom
00327-xgLmjqzoAzF,12,0,10,0,0,0,0,0,0,0,0,32, Bedroom
00327-xgLmjqzoAzF,13,1,0,0,0,0,0,0,0,0,0,11, Bathroom
00327-xgLmjqzoAzF,14,4,0,0,0,0,0,0,0,0,0,10, Bathroom
00327-xgLmjqzoAzF,15,3,0,0,0,0,0,0,0,0,0,7, Bathroom
00327-xgLmjqzoAzF,16,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00327-xgLmjqzoAzF,17,0,10,0,0,0,0,0,0,0,0,21, Bedroom
00327-xgLmjqzoAzF,18,0,10,0,0,0,0,0,0,0,0,25, Bedroom
00327-xgLmjqzoAzF,19,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00327-xgLmjqzoAzF,20,0,0,0,4,1,1,0,0,0,0,33, Garage
00327-xgLmjqzoAzF,21,0,0,0,0,0,0,0,0,0,0,1, Unknown room
00330-WhNyDTnd9g5,0,0,0,0,0,0,1,3,0,0,0,24, Laundry room
00330-WhNyDTnd9g5,1,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00330-WhNyDTnd9g5,2,3,0,0,0,0,0,0,0,0,0,18, Bathroom
00330-WhNyDTnd9g5,3,0,10,0,0,0,0,0,0,0,0,16, Bedroom
00330-WhNyDTnd9g5,4,0,0,0,0,0,0,0,1,0,0,10, Living room
00330-WhNyDTnd9g5,5,0,11,0,0,0,0,0,0,0,0,16, Bedroom
00330-WhNyDTnd9g5,6,0,10,0,0,0,0,0,0,1,0,19, Bedroom
00330-WhNyDTnd9g5,7,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00330-WhNyDTnd9g5,8,8,0,0,0,0,0,0,0,0,0,18, Bathroom
00330-WhNyDTnd9g5,9,4,0,0,0,0,0,0,0,0,0,15, Bathroom
00330-WhNyDTnd9g5,10,0,0,0,0,0,0,0,1,0,0,14, Living room
00330-WhNyDTnd9g5,11,0,0,0,0,0,7,0,0,2,0,23, Kitchen
00330-WhNyDTnd9g5,12,0,0,0,0,0,0,0,1,0,0,31, Living room
00330-WhNyDTnd9g5,13,0,0,0,0,1,0,0,0,0,0,6, Hall/stairwell
00330-WhNyDTnd9g5,14,0,0,0,0,1,0,0,0,0,0,7, Hall/stairwell
00366-fxbzYAGkrtm,1,0,0,0,0,0,0,0,0,2,0,12, Office
00366-fxbzYAGkrtm,2,0,0,0,0,2,0,0,1,0,0,15, Hall/stairwell
00366-fxbzYAGkrtm,3,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00366-fxbzYAGkrtm,4,2,0,0,0,0,0,0,0,0,0,11, Bathroom
00366-fxbzYAGkrtm,5,0,0,0,0,0,4,0,2,0,0,31, Kitchen
00366-fxbzYAGkrtm,6,0,11,0,0,0,0,0,0,0,0,16, Bedroom
00366-fxbzYAGkrtm,7,1,0,0,0,0,0,0,0,0,0,11, Bathroom
00366-fxbzYAGkrtm,8,0,1,0,0,0,0,0,0,1,0,17, Tie: Bedroom & Office
00366-fxbzYAGkrtm,9,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00366-fxbzYAGkrtm,10,0,10,0,0,0,0,0,1,0,0,13, Bedroom
00366-fxbzYAGkrtm,11,3,0,0,0,0,0,0,0,0,0,11, Bathroom
00366-fxbzYAGkrtm,12,0,10,0,0,0,0,0,0,1,0,14, Bedroom
00366-fxbzYAGkrtm,13,1,0,0,0,0,0,0,0,0,0,11, Bathroom
00366-fxbzYAGkrtm,14,0,11,0,0,0,0,0,0,0,0,9, Bedroom
00378-DqJKU7YU7dA,0,0,11,0,0,0,0,0,0,1,0,32, Bedroom
00378-DqJKU7YU7dA,1,0,0,0,0,0,0,0,2,0,0,34, Living room
00378-DqJKU7YU7dA,2,11,0,0,0,0,0,0,0,0,0,23, Bathroom
00378-DqJKU7YU7dA,3,0,0,0,0,1,0,0,2,0,0,42, Living room
00378-DqJKU7YU7dA,4,0,0,0,0,0,0,0,0,0,0,23, Unknown room
00378-DqJKU7YU7dA,5,0,0,0,0,0,4,0,0,0,0,21, Kitchen
00378-DqJKU7YU7dA,6,0,0,0,0,0,0,0,2,1,0,30, Living room
00378-DqJKU7YU7dA,7,0,0,0,0,0,0,0,0,4,0,31, Office
00378-DqJKU7YU7dA,8,12,0,0,0,0,0,0,0,0,0,21, Bathroom
00378-DqJKU7YU7dA,9,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00378-DqJKU7YU7dA,10,6,1,0,0,0,0,0,0,0,0,32, Bathroom
00378-DqJKU7YU7dA,11,0,0,0,0,0,0,0,2,1,0,29, Living room
00378-DqJKU7YU7dA,12,0,10,0,0,0,0,0,0,0,0,25, Bedroom
00382-S7uMvxjBVZq,0,0,0,0,0,0,0,0,2,0,0,31, Living room
00382-S7uMvxjBVZq,1,0,0,0,0,1,0,0,1,0,0,24, Tie: Living room & Hall/stairwell
00382-S7uMvxjBVZq,2,0,0,0,0,0,0,0,0,0,0,24, Unknown room
00382-S7uMvxjBVZq,3,0,0,0,0,0,6,0,0,0,0,17, Kitchen
00382-S7uMvxjBVZq,4,0,0,0,0,0,1,0,0,0,0,22, Kitchen
00382-S7uMvxjBVZq,5,9,0,0,0,0,0,0,0,0,0,14, Bathroom
00382-S7uMvxjBVZq,6,0,11,0,0,0,0,0,0,1,0,16, Bedroom
00382-S7uMvxjBVZq,7,0,11,0,0,0,0,0,0,3,0,26, Bedroom
00382-S7uMvxjBVZq,8,9,0,0,0,0,1,0,0,0,0,17, Bathroom
00382-S7uMvxjBVZq,9,0,11,0,0,0,0,0,0,1,0,35, Bedroom
00382-S7uMvxjBVZq,10,0,11,0,0,0,0,0,0,3,0,25, Bedroom
00382-S7uMvxjBVZq,11,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00382-S7uMvxjBVZq,12,0,0,0,0,1,0,0,0,0,0,9, Hall/stairwell
00384-ceJTwFNjqCt,0,0,0,0,0,0,0,0,0,0,0,29, Unknown room
00384-ceJTwFNjqCt,1,0,0,0,0,0,0,0,0,0,0,5, Unknown room
00384-ceJTwFNjqCt,2,0,0,0,0,0,0,0,0,0,0,16, Unknown room
00384-ceJTwFNjqCt,3,0,0,0,0,0,0,0,0,0,0,18, Unknown room
00384-ceJTwFNjqCt,4,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00384-ceJTwFNjqCt,5,0,0,0,0,0,0,0,0,0,0,18, Unknown room
00384-ceJTwFNjqCt,6,0,0,0,0,0,0,0,0,0,0,19, Unknown room
00384-ceJTwFNjqCt,7,0,0,0,0,0,0,0,0,1,0,87, Office
00386-b3WpMbPFB6q,0,0,12,0,0,0,0,0,0,1,0,25, Bedroom
00386-b3WpMbPFB6q,1,0,0,0,0,0,0,0,0,1,0,19, Office
00386-b3WpMbPFB6q,2,0,12,0,0,0,0,0,0,1,0,29, Bedroom
00386-b3WpMbPFB6q,3,4,0,0,0,0,0,0,0,0,0,11, Bathroom
00386-b3WpMbPFB6q,4,0,12,0,0,0,0,0,0,0,0,19, Bedroom
00386-b3WpMbPFB6q,5,3,0,0,0,0,0,0,0,0,0,16, Bathroom
00386-b3WpMbPFB6q,6,0,0,0,0,0,0,1,0,0,0,15, Laundry room
00386-b3WpMbPFB6q,7,0,0,0,0,0,0,0,1,0,0,15, Living room
00386-b3WpMbPFB6q,8,0,12,0,0,0,0,0,2,0,0,19, Bedroom
00386-b3WpMbPFB6q,9,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00386-b3WpMbPFB6q,10,6,0,0,0,0,0,0,0,0,0,22, Bathroom
00386-b3WpMbPFB6q,11,0,0,0,0,1,0,0,0,0,0,7, Hall/stairwell
00386-b3WpMbPFB6q,12,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00386-b3WpMbPFB6q,13,0,0,0,0,0,0,0,0,1,0,20, Office
00386-b3WpMbPFB6q,14,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00386-b3WpMbPFB6q,15,0,0,0,0,0,7,0,1,0,0,28, Kitchen
00386-b3WpMbPFB6q,16,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00386-b3WpMbPFB6q,17,0,0,0,0,0,0,0,1,1,0,22, Tie: Office & Living room
00386-b3WpMbPFB6q,18,8,0,0,0,0,0,0,0,0,0,27, Bathroom
00388-pcpn6mFqFCg,0,0,1,0,0,0,0,0,1,0,0,28, Tie: Bedroom & Living room
00388-pcpn6mFqFCg,1,0,10,0,0,0,0,0,1,1,0,32, Bedroom
00388-pcpn6mFqFCg,2,0,12,0,0,0,0,0,0,1,0,41, Bedroom
00388-pcpn6mFqFCg,3,5,0,0,0,0,0,0,0,0,0,22, Bathroom
00388-pcpn6mFqFCg,4,0,12,0,0,0,0,0,0,1,0,24, Bedroom
00388-pcpn6mFqFCg,5,0,0,0,0,1,0,0,0,0,0,24, Hall/stairwell
00388-pcpn6mFqFCg,6,0,0,0,0,0,9,0,0,0,0,40, Kitchen
00388-pcpn6mFqFCg,7,0,1,0,0,0,0,0,0,1,0,42, Tie: Bedroom & Office
00388-pcpn6mFqFCg,8,0,0,0,0,0,0,0,3,0,0,46, Living room
00397-ZNanfzgCdm3,0,0,0,0,0,0,8,0,0,0,0,32, Kitchen
00397-ZNanfzgCdm3,1,14,0,0,0,0,0,0,0,0,0,32, Bathroom
00397-ZNanfzgCdm3,2,0,0,0,0,1,0,0,0,0,0,12, Hall/stairwell
00397-ZNanfzgCdm3,3,0,10,0,0,0,0,0,0,0,0,19, Bedroom
00397-ZNanfzgCdm3,4,0,0,0,0,0,0,0,1,2,0,28, Office
00397-ZNanfzgCdm3,6,0,0,0,0,2,0,0,0,0,0,11, Hall/stairwell
00397-ZNanfzgCdm3,7,0,10,0,0,0,0,0,0,0,0,20, Bedroom
00397-ZNanfzgCdm3,8,0,10,0,0,0,0,0,0,1,0,22, Bedroom
00401-H8rQCnvBgo6,0,0,0,0,0,0,0,0,2,0,0,28, Living room
00401-H8rQCnvBgo6,1,0,0,0,0,0,6,0,0,0,0,19, Kitchen
00401-H8rQCnvBgo6,2,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00401-H8rQCnvBgo6,3,0,11,0,0,0,0,0,0,0,0,15, Bedroom
00401-H8rQCnvBgo6,4,7,0,0,0,0,0,0,0,0,0,26, Bathroom
00401-H8rQCnvBgo6,5,0,11,0,0,0,0,0,0,0,0,11, Bedroom
00401-H8rQCnvBgo6,6,11,0,0,0,0,0,0,0,0,0,12, Bathroom
00401-H8rQCnvBgo6,7,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00401-H8rQCnvBgo6,8,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00404-QN2dRqwd84J,1,7,0,0,0,0,0,0,0,0,0,15, Bathroom
00404-QN2dRqwd84J,2,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00404-QN2dRqwd84J,3,0,14,0,0,0,0,0,0,0,0,24, Bedroom
00404-QN2dRqwd84J,4,0,1,0,0,0,0,0,0,0,0,16, Bedroom
00404-QN2dRqwd84J,5,3,1,0,0,0,0,0,0,0,0,15, Bathroom
00404-QN2dRqwd84J,6,0,3,1,0,0,0,0,2,0,0,34, Bedroom
00404-QN2dRqwd84J,7,0,0,0,0,0,5,0,0,0,0,14, Kitchen
00404-QN2dRqwd84J,8,0,12,0,0,0,0,0,0,0,0,18, Bedroom
00404-QN2dRqwd84J,9,0,2,0,0,0,0,0,0,0,0,8, Bedroom
00404-QN2dRqwd84J,10,3,0,0,0,0,0,0,0,0,0,12, Bathroom
00404-QN2dRqwd84J,11,0,0,0,0,0,0,0,1,0,0,11, Living room
00407-NPHxDe6VeCc,1,0,1,0,0,0,0,0,2,0,0,33, Living room
00407-NPHxDe6VeCc,2,0,0,0,0,1,0,0,0,0,0,16, Hall/stairwell
00407-NPHxDe6VeCc,3,1,0,0,0,0,0,0,0,0,0,9, Bathroom
00407-NPHxDe6VeCc,4,0,0,0,0,0,3,0,1,0,0,22, Kitchen
00407-NPHxDe6VeCc,5,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00407-NPHxDe6VeCc,6,0,0,0,0,0,0,2,0,0,0,21, Laundry room
00407-NPHxDe6VeCc,7,0,1,0,0,0,0,0,1,0,0,25, Tie: Bedroom & Living room
00407-NPHxDe6VeCc,8,0,2,0,0,0,0,0,0,2,0,15, Tie: Bedroom & Office
00407-NPHxDe6VeCc,9,0,0,0,0,0,0,0,1,0,0,27, Living room
00407-NPHxDe6VeCc,10,0,10,0,0,0,0,0,0,0,0,19, Bedroom
00407-NPHxDe6VeCc,11,0,12,0,0,0,0,0,0,0,0,19, Bedroom
00407-NPHxDe6VeCc,12,7,0,0,0,0,0,0,0,0,0,17, Bathroom
00407-NPHxDe6VeCc,13,4,0,0,0,0,0,0,0,0,0,20, Bathroom
00407-NPHxDe6VeCc,14,0,0,0,0,0,0,0,1,1,1,24, Tie: Office & Living room & Rec room
00407-NPHxDe6VeCc,15,0,11,0,0,0,0,0,0,0,0,17, Bedroom
00407-NPHxDe6VeCc,16,4,0,0,0,0,0,0,0,0,0,12, Bathroom
00407-NPHxDe6VeCc,17,0,0,0,0,3,0,0,0,0,0,13, Hall/stairwell
00407-NPHxDe6VeCc,18,0,0,0,0,0,0,0,0,0,0,1, Unknown room
00407-NPHxDe6VeCc,19,0,0,0,0,0,0,0,0,0,0,1, Unknown room
00410-v7DzfFFEpsD,0,0,0,0,0,0,1,0,1,0,0,22, Tie: Kitchen & Living room
00410-v7DzfFFEpsD,1,0,11,0,0,0,0,0,0,0,0,17, Bedroom
00410-v7DzfFFEpsD,2,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00410-v7DzfFFEpsD,3,4,0,0,0,0,0,0,0,0,0,11, Bathroom
00410-v7DzfFFEpsD,4,0,0,0,0,0,0,0,1,2,0,28, Office
00410-v7DzfFFEpsD,5,0,0,0,0,0,0,0,0,0,0,24, Unknown room
00410-v7DzfFFEpsD,6,0,0,0,0,0,0,0,0,0,0,19, Unknown room
00410-v7DzfFFEpsD,7,3,0,0,0,0,0,0,0,0,0,7, Bathroom
00410-v7DzfFFEpsD,8,10,0,0,0,0,0,0,0,0,0,18, Bathroom
00410-v7DzfFFEpsD,9,0,12,0,0,0,0,0,1,0,0,24, Bedroom
00410-v7DzfFFEpsD,10,0,0,0,0,0,0,1,0,0,0,18, Laundry room
00410-v7DzfFFEpsD,11,0,0,0,0,1,0,0,0,0,0,12, Hall/stairwell
00410-v7DzfFFEpsD,12,0,0,0,0,0,0,0,0,0,0,20, Unknown room
00410-v7DzfFFEpsD,13,0,0,0,0,0,0,0,2,0,0,42, Living room
00410-v7DzfFFEpsD,14,0,10,0,0,0,0,0,0,0,0,16, Bedroom
00410-v7DzfFFEpsD,15,5,0,0,0,0,0,0,0,0,0,20, Bathroom
00410-v7DzfFFEpsD,16,0,0,0,0,0,10,0,0,0,0,29, Kitchen
00414-77mMEyxhs44,0,0,12,0,0,0,0,0,0,0,0,20, Bedroom
00414-77mMEyxhs44,1,0,12,0,0,0,0,0,0,0,0,22, Bedroom
00414-77mMEyxhs44,2,11,0,0,0,0,0,0,0,0,0,25, Bathroom
00414-77mMEyxhs44,3,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00414-77mMEyxhs44,4,10,0,0,0,0,0,0,0,0,0,21, Bathroom
00414-77mMEyxhs44,5,11,0,0,0,0,0,0,0,0,0,22, Bathroom
00414-77mMEyxhs44,6,0,11,0,0,0,0,0,0,1,0,37, Bedroom
00414-77mMEyxhs44,7,0,0,0,0,1,1,0,1,0,0,35, Tie: Kitchen & Living room & Hall/stairwell
00414-77mMEyxhs44,8,0,0,0,0,0,0,0,0,2,0,33, Office
00414-77mMEyxhs44,9,6,0,0,0,0,0,0,0,0,0,19, Bathroom
00414-77mMEyxhs44,10,0,0,0,0,0,0,0,0,0,0,35, Unknown room
00414-77mMEyxhs44,11,0,0,0,0,0,1,0,1,0,0,27, Tie: Kitchen & Living room
00414-77mMEyxhs44,12,0,0,0,0,0,8,1,0,0,0,44, Kitchen
00417-nGhNxKrgBPb,1,0,0,0,3,0,0,0,0,0,0,10, Garage
00417-nGhNxKrgBPb,2,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00417-nGhNxKrgBPb,3,0,10,0,0,0,0,0,0,0,0,15, Bedroom
00417-nGhNxKrgBPb,4,5,0,0,0,0,0,0,0,0,0,8, Bathroom
00417-nGhNxKrgBPb,5,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00417-nGhNxKrgBPb,6,0,0,0,0,0,0,0,0,1,0,9, Office
00417-nGhNxKrgBPb,7,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00417-nGhNxKrgBPb,8,0,0,0,0,0,0,0,1,0,0,17, Living room
00417-nGhNxKrgBPb,9,0,0,2,0,0,7,0,2,0,0,27, Kitchen
00417-nGhNxKrgBPb,10,0,0,0,0,0,1,0,0,0,0,10, Kitchen
00417-nGhNxKrgBPb,11,0,0,0,0,0,0,0,2,0,0,14, Living room
00417-nGhNxKrgBPb,12,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00417-nGhNxKrgBPb,13,0,0,0,0,0,0,0,0,0,0,12, Unknown room
00417-nGhNxKrgBPb,14,0,12,0,0,0,0,0,0,0,0,12, Bedroom
00417-nGhNxKrgBPb,15,0,11,0,0,0,0,0,0,0,0,11, Bedroom
00417-nGhNxKrgBPb,16,1,0,0,0,0,2,0,0,0,0,7, Kitchen
00417-nGhNxKrgBPb,17,5,0,0,0,0,0,0,0,0,0,8, Bathroom
00417-nGhNxKrgBPb,18,0,11,0,0,0,0,0,0,0,0,10, Bedroom
00422-8wJuSPJ9FXG,0,0,0,0,0,0,0,0,0,0,0,25, Unknown room
00422-8wJuSPJ9FXG,1,0,0,2,0,0,0,0,1,0,0,35, Dining room
00422-8wJuSPJ9FXG,2,0,0,0,0,0,9,0,0,0,0,20, Kitchen
00422-8wJuSPJ9FXG,3,4,0,0,0,0,0,0,0,0,0,16, Bathroom
00422-8wJuSPJ9FXG,4,0,1,0,0,0,0,0,0,0,0,7, Bedroom
00422-8wJuSPJ9FXG,5,0,0,0,0,1,0,0,0,0,0,1, Hall/stairwell
00422-8wJuSPJ9FXG,6,0,0,0,0,0,0,0,0,0,0,14, Unknown room
00422-8wJuSPJ9FXG,7,0,0,0,0,2,0,0,0,0,0,2, Hall/stairwell
00422-8wJuSPJ9FXG,8,0,0,0,0,0,0,0,0,0,0,7, Unknown room
00422-8wJuSPJ9FXG,9,0,1,0,0,0,0,0,0,4,0,35, Office
00422-8wJuSPJ9FXG,10,9,0,0,0,0,0,0,0,0,0,17, Bathroom
00422-8wJuSPJ9FXG,11,0,13,0,0,0,0,0,0,0,0,19, Bedroom
00422-8wJuSPJ9FXG,12,11,0,0,0,0,0,0,0,0,0,19, Bathroom
00422-8wJuSPJ9FXG,13,0,0,0,0,0,0,0,0,0,0,9, Unknown room
00434-L5QEsaVqwrY,0,0,12,0,0,0,0,0,1,0,0,17, Bedroom
00434-L5QEsaVqwrY,1,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00434-L5QEsaVqwrY,2,0,0,0,0,0,0,0,0,2,0,21, Office
00434-L5QEsaVqwrY,3,6,0,0,0,0,0,0,0,0,0,15, Bathroom
00434-L5QEsaVqwrY,4,3,0,0,0,0,0,0,0,0,0,5, Bathroom
00434-L5QEsaVqwrY,5,0,1,0,0,0,0,0,0,0,0,14, Bedroom
00434-L5QEsaVqwrY,6,0,1,0,0,0,0,0,0,0,0,7, Bedroom
00434-L5QEsaVqwrY,7,0,12,0,0,0,0,0,0,1,0,14, Bedroom
00434-L5QEsaVqwrY,8,0,0,0,0,0,4,0,2,0,0,30, Kitchen
00434-L5QEsaVqwrY,9,1,0,0,0,0,0,0,0,0,0,13, Bathroom
00434-L5QEsaVqwrY,10,3,0,0,0,0,0,0,0,0,0,5, Bathroom
00434-L5QEsaVqwrY,11,0,0,0,0,0,6,0,0,0,0,17, Kitchen
00434-L5QEsaVqwrY,12,0,0,0,0,0,0,0,0,0,0,15, Unknown room
00434-L5QEsaVqwrY,13,0,0,0,0,0,0,0,2,0,0,20, Living room
00434-L5QEsaVqwrY,14,0,1,0,0,0,0,0,2,0,0,24, Living room
00434-L5QEsaVqwrY,15,3,0,0,0,0,0,0,0,0,0,15, Bathroom
00434-L5QEsaVqwrY,16,3,0,0,0,0,0,0,0,0,0,6, Bathroom
00434-L5QEsaVqwrY,17,0,12,0,0,0,0,0,0,1,0,15, Bedroom
00434-L5QEsaVqwrY,18,0,12,0,0,0,0,0,0,1,0,19, Bedroom
00434-L5QEsaVqwrY,19,0,12,0,0,0,0,0,0,3,0,17, Bedroom
00434-L5QEsaVqwrY,20,4,0,0,0,0,0,0,0,0,0,14, Bathroom
00434-L5QEsaVqwrY,21,0,0,0,0,0,3,0,0,0,0,14, Kitchen
00434-L5QEsaVqwrY,22,0,0,0,2,1,1,0,0,0,0,28, Garage
00434-L5QEsaVqwrY,23,0,0,0,0,0,0,1,0,0,0,15, Laundry room
00434-L5QEsaVqwrY,24,0,0,0,0,0,0,0,3,0,0,13, Living room
00434-L5QEsaVqwrY,25,0,0,0,0,0,0,0,0,0,0,6, Unknown room
00434-L5QEsaVqwrY,26,0,0,0,0,0,0,0,1,0,0,12, Living room
00440-wPLokgvCnuk,0,0,0,0,0,0,4,0,3,0,0,27, Kitchen
00440-wPLokgvCnuk,1,2,0,0,0,0,0,0,0,0,0,12, Bathroom
00440-wPLokgvCnuk,2,0,0,0,0,1,0,0,0,0,0,10, Hall/stairwell
00440-wPLokgvCnuk,3,0,10,0,0,0,0,0,0,0,0,16, Bedroom
00440-wPLokgvCnuk,4,5,0,0,0,0,0,0,0,0,0,15, Bathroom
00440-wPLokgvCnuk,5,4,11,0,0,0,0,0,1,0,0,31, Bedroom
00444-sX9xad6ULKc,0,0,0,2,0,0,6,0,2,1,0,38, Kitchen
00444-sX9xad6ULKc,1,0,0,2,0,0,0,0,2,0,0,23, Tie: Dining room & Living room
00444-sX9xad6ULKc,2,0,0,0,0,0,0,0,0,0,0,11, Unknown room
00444-sX9xad6ULKc,3,0,0,0,0,0,0,0,0,3,0,28, Office
00444-sX9xad6ULKc,4,6,0,0,0,0,0,0,0,0,0,15, Bathroom
00444-sX9xad6ULKc,5,0,0,0,0,0,0,0,0,0,0,8, Unknown room
00444-sX9xad6ULKc,6,0,0,0,0,0,0,0,0,0,0,10, Unknown room
00444-sX9xad6ULKc,7,4,0,0,0,0,0,0,0,0,0,12, Bathroom
00444-sX9xad6ULKc,8,0,10,0,0,0,0,0,0,0,0,14, Bedroom
00444-sX9xad6ULKc,9,0,10,0,0,0,0,0,0,0,0,13, Bedroom
00444-sX9xad6ULKc,10,0,10,0,0,0,0,0,0,0,0,21, Bedroom
00444-sX9xad6ULKc,11,5,0,0,0,0,0,0,0,0,0,18, Bathroom
